Time, Depth, Velocity_Major, meanFloodDir, meanEbbDir, Bin,datetime
,31.1,27.9,113.0,306.0,49,2025-12-05 12:00:00
,31.1,2.0,113.0,306.0,49,2025-12-05 13:00:00
,31.1,-23.3,113.0,306.0,49,2025-12-05 14:00:00
,31.1,-40.3,113.0,306.0,49,2025-12-05 15:00:00
,31.1,-44.9,113.0,306.0,49,2025-12-05 16:00:00
,31.1,-39.3,113.0,306.0,49,2025-12-05 17:00:00
,31.1,-28.3,113.0,306.0,49,2025-12-05 18:00:00
,31.1,-15.0,113.0,306.0,49,2025-12-05 19:00:00
,31.1,-1.3,113.0,306.0,49,2025-12-05 20:00:00
,31.1,7.6,113.0,306.0,49,2025-12-05 21:00:00
,31.1,4.3,113.0,306.0,49,2025-12-05 22:00:00
,31.1,-15.1,113.0,306.0,49,2025-12-05 23:00:00
,31.1,-46.8,113.0,306.0,49,2025-12-06 00:00:00
,31.1,-82.7,113.0,306.0,49,2025-12-06 01:00:00
,31.1,-113.2,113.0,306.0,49,2025-12-06 02:00:00
,31.1,-128.9,113.0,306.0,49,2025-12-06 03:00:00
,31.1,-124.9,113.0,306.0,49,2025-12-06 04:00:00
,31.1,-104.2,113.0,306.0,49,2025-12-06 05:00:00
,31.1,-74.1,113.0,306.0,49,2025-12-06 06:00:00
,31.1,-40.3,113.0,306.0,49,2025-12-06 07:00:00
,31.1,-5.7,113.0,306.0,49,2025-12-06 08:00:00
,31.1,25.8,113.0,306.0,49,2025-12-06 09:00:00
,31.1,48.5,113.0,306.0,49,2025-12-06 10:00:00
,31.1,57.0,113.0,306.0,49,2025-12-06 11:00:00
,31.1,49.6,113.0,306.0,49,2025-12-06 12:00:00
,31.1,29.0,113.0,306.0,49,2025-12-06 13:00:00
,31.1,1.5,113.0,306.0,49,2025-12-06 14:00:00
,31.1,-24.2,113.0,306.0,49,2025-12-06 15:00:00
,31.1,-40.5,113.0,306.0,49,2025-12-06 16:00:00
,31.1,-45.0,113.0,306.0,49,2025-12-06 17:00:00
,31.1,-40.6,113.0,306.0,49,2025-12-06 18:00:00
,31.1,-30.5,113.0,306.0,49,2025-12-06 19:00:00
,31.1,-17.7,113.0,306.0,49,2025-12-06 20:00:00
,31.1,-6.0,113.0,306.0,49,2025-12-06 21:00:00
,31.1,-0.4,113.0,306.0,49,2025-12-06 22:00:00
,31.1,-5.9,113.0,306.0,49,2025-12-06 23:00:00
,31.1,-25.1,113.0,306.0,49,2025-12-07 00:00:00
,31.1,-55.5,113.0,306.0,49,2025-12-07 01:00:00
,31.1,-89.1,113.0,306.0,49,2025-12-07 02:00:00
,31.1,-115.4,113.0,306.0,49,2025-12-07 03:00:00
,31.1,-125.6,113.0,306.0,49,2025-12-07 04:00:00
,31.1,-117.5,113.0,306.0,49,2025-12-07 05:00:00
,31.1,-95.0,113.0,306.0,49,2025-12-07 06:00:00
,31.1,-63.9,113.0,306.0,49,2025-12-07 07:00:00
,31.1,-29.6,113.0,306.0,49,2025-12-07 08:00:00
,31.1,3.4,113.0,306.0,49,2025-12-07 09:00:00
,31.1,31.9,113.0,306.0,49,2025-12-07 10:00:00
,31.1,52.2,113.0,306.0,49,2025-12-07 11:00:00
,31.1,59.2,113.0,306.0,49,2025-12-07 12:00:00
,31.1,50.0,113.0,306.0,49,2025-12-07 13:00:00
,31.1,27.3,113.0,306.0,49,2025-12-07 14:00:00
,31.1,-1.1,113.0,306.0,49,2025-12-07 15:00:00
,31.1,-26.2,113.0,306.0,49,2025-12-07 16:00:00
,31.1,-42.2,113.0,306.0,49,2025-12-07 17:00:00
,31.1,-47.6,113.0,306.0,49,2025-12-07 18:00:00
,31.1,-43.8,113.0,306.0,49,2025-12-07 19:00:00
,31.1,-34.2,113.0,306.0,49,2025-12-07 20:00:00
,31.1,-23.3,113.0,306.0,49,2025-12-07 21:00:00
,31.1,-14.3,113.0,306.0,49,2025-12-07 22:00:00
,31.1,-9.9,113.0,306.0,49,2025-12-07 23:00:00
,31.1,-14.7,113.0,306.0,49,2025-12-08 00:00:00
,31.1,-32.7,113.0,306.0,49,2025-12-08 01:00:00
,31.1,-61.0,113.0,306.0,49,2025-12-08 02:00:00
,31.1,-90.4,113.0,306.0,49,2025-12-08 03:00:00
,31.1,-111.0,113.0,306.0,49,2025-12-08 04:00:00
,31.1,-116.7,113.0,306.0,49,2025-12-08 05:00:00
,31.1,-106.3,113.0,306.0,49,2025-12-08 06:00:00
,31.1,-82.6,113.0,306.0,49,2025-12-08 07:00:00
,31.1,-51.7,113.0,306.0,49,2025-12-08 08:00:00
,31.1,-19.8,113.0,306.0,49,2025-12-08 09:00:00
,31.1,9.4,113.0,306.0,49,2025-12-08 10:00:00
,31.1,35.3,113.0,306.0,49,2025-12-08 11:00:00
,31.1,54.0,113.0,306.0,49,2025-12-08 12:00:00
,31.1,58.7,113.0,306.0,49,2025-12-08 13:00:00
,31.1,46.6,113.0,306.0,49,2025-12-08 14:00:00
,31.1,22.6,113.0,306.0,49,2025-12-08 15:00:00
,31.1,-5.4,113.0,306.0,49,2025-12-08 16:00:00
,31.1,-30.3,113.0,306.0,49,2025-12-08 17:00:00
,31.1,-46.8,113.0,306.0,49,2025-12-08 18:00:00
,31.1,-52.2,113.0,306.0,49,2025-12-08 19:00:00
,31.1,-48.4,113.0,306.0,49,2025-12-08 20:00:00
,31.1,-40.3,113.0,306.0,49,2025-12-08 21:00:00
,31.1,-31.7,113.0,306.0,49,2025-12-08 22:00:00
,31.1,-23.1,113.0,306.0,49,2025-12-08 23:00:00
,31.1,-17.2,113.0,306.0,49,2025-12-09 00:00:00
,31.1,-20.6,113.0,306.0,49,2025-12-09 01:00:00
,31.1,-36.8,113.0,306.0,49,2025-12-09 02:00:00
,31.1,-61.2,113.0,306.0,49,2025-12-09 03:00:00
,31.1,-85.0,113.0,306.0,49,2025-12-09 04:00:00
,31.1,-100.9,113.0,306.0,49,2025-12-09 05:00:00
,31.1,-103.9,113.0,306.0,49,2025-12-09 06:00:00
,31.1,-92.0,113.0,306.0,49,2025-12-09 07:00:00
,31.1,-68.5,113.0,306.0,49,2025-12-09 08:00:00
,31.1,-40.6,113.0,306.0,49,2025-12-09 09:00:00
,31.1,-13.4,113.0,306.0,49,2025-12-09 10:00:00
,31.1,12.7,113.0,306.0,49,2025-12-09 11:00:00
,31.1,36.8,113.0,306.0,49,2025-12-09 12:00:00
,31.1,52.9,113.0,306.0,49,2025-12-09 13:00:00
,31.1,53.9,113.0,306.0,49,2025-12-09 14:00:00
,31.1,39.7,113.0,306.0,49,2025-12-09 15:00:00
,31.1,15.5,113.0,306.0,49,2025-12-09 16:00:00
,31.1,-12.5,113.0,306.0,49,2025-12-09 17:00:00
,31.1,-37.6,113.0,306.0,49,2025-12-09 18:00:00
,31.1,-53.5,113.0,306.0,49,2025-12-09 19:00:00
,31.1,-58.1,113.0,306.0,49,2025-12-09 20:00:00
,31.1,-54.9,113.0,306.0,49,2025-12-09 21:00:00
,31.1,-48.4,113.0,306.0,49,2025-12-09 22:00:00
,31.1,-39.5,113.0,306.0,49,2025-12-09 23:00:00
,31.1,-28.7,113.0,306.0,49,2025-12-10 00:00:00
,31.1,-20.8,113.0,306.0,49,2025-12-10 01:00:00
,31.1,-22.8,113.0,306.0,49,2025-12-10 02:00:00
,31.1,-35.9,113.0,306.0,49,2025-12-10 03:00:00
,31.1,-55.0,113.0,306.0,49,2025-12-10 04:00:00
,31.1,-74.1,113.0,306.0,49,2025-12-10 05:00:00
,31.1,-87.0,113.0,306.0,49,2025-12-10 06:00:00
,31.1,-88.2,113.0,306.0,49,2025-12-10 07:00:00
,31.1,-76.2,113.0,306.0,49,2025-12-10 08:00:00
,31.1,-55.9,113.0,306.0,49,2025-12-10 09:00:00
,31.1,-33.1,113.0,306.0,49,2025-12-10 10:00:00
,31.1,-9.8,113.0,306.0,49,2025-12-10 11:00:00
,31.1,14.1,113.0,306.0,49,2025-12-10 12:00:00
,31.1,35.3,113.0,306.0,49,2025-12-10 13:00:00
,31.1,47.2,113.0,306.0,49,2025-12-10 14:00:00
,31.1,45.2,113.0,306.0,49,2025-12-10 15:00:00
,31.1,30.1,113.0,306.0,49,2025-12-10 16:00:00
,31.1,5.5,113.0,306.0,49,2025-12-10 17:00:00
,31.1,-22.7,113.0,306.0,49,2025-12-10 18:00:00
,31.1,-47.0,113.0,306.0,49,2025-12-10 19:00:00
,31.1,-61.3,113.0,306.0,49,2025-12-10 20:00:00
,31.1,-65.4,113.0,306.0,49,2025-12-10 21:00:00
,31.1,-62.8,113.0,306.0,49,2025-12-10 22:00:00
,31.1,-55.3,113.0,306.0,49,2025-12-10 23:00:00
,31.1,-43.4,113.0,306.0,49,2025-12-11 00:00:00
,31.1,-30.1,113.0,306.0,49,2025-12-11 01:00:00
,31.1,-20.8,113.0,306.0,49,2025-12-11 02:00:00
,31.1,-20.3,113.0,306.0,49,2025-12-11 03:00:00
,31.1,-29.0,113.0,306.0,49,2025-12-11 04:00:00
,31.1,-43.8,113.0,306.0,49,2025-12-11 05:00:00
,31.1,-59.9,113.0,306.0,49,2025-12-11 06:00:00
,31.1,-70.9,113.0,306.0,49,2025-12-11 07:00:00
,31.1,-71.7,113.0,306.0,49,2025-12-11 08:00:00
,31.1,-62.5,113.0,306.0,49,2025-12-11 09:00:00
,31.1,-47.2,113.0,306.0,49,2025-12-11 10:00:00
,31.1,-28.6,113.0,306.0,49,2025-12-11 11:00:00
,31.1,-8.0,113.0,306.0,49,2025-12-11 12:00:00
,31.1,12.8,113.0,306.0,49,2025-12-11 13:00:00
,31.1,29.8,113.0,306.0,49,2025-12-11 14:00:00
,31.1,38.1,113.0,306.0,49,2025-12-11 15:00:00
,31.1,34.3,113.0,306.0,49,2025-12-11 16:00:00
,31.1,18.1,113.0,306.0,49,2025-12-11 17:00:00
,31.1,-7.2,113.0,306.0,49,2025-12-11 18:00:00
,31.1,-34.7,113.0,306.0,49,2025-12-11 19:00:00
,31.1,-57.1,113.0,306.0,49,2025-12-11 20:00:00
,31.1,-70.3,113.0,306.0,49,2025-12-11 21:00:00
,31.1,-73.9,113.0,306.0,49,2025-12-11 22:00:00
,31.1,-69.2,113.0,306.0,49,2025-12-11 23:00:00
,31.1,-58.0,113.0,306.0,49,2025-12-12 00:00:00
,31.1,-43.2,113.0,306.0,49,2025-12-12 01:00:00
,31.1,-28.2,113.0,306.0,49,2025-12-12 02:00:00
,31.1,-16.8,113.0,306.0,49,2025-12-12 03:00:00
,31.1,-12.8,113.0,306.0,49,2025-12-12 04:00:00
,31.1,-17.9,113.0,306.0,49,2025-12-12 05:00:00
,31.1,-30.1,113.0,306.0,49,2025-12-12 06:00:00
,31.1,-44.2,113.0,306.0,49,2025-12-12 07:00:00
,31.1,-54.5,113.0,306.0,49,2025-12-12 08:00:00
,31.1,-57.7,113.0,306.0,49,2025-12-12 09:00:00
,31.1,-53.1,113.0,306.0,49,2025-12-12 10:00:00
,31.1,-41.7,113.0,306.0,49,2025-12-12 11:00:00
,31.1,-25.7,113.0,306.0,49,2025-12-12 12:00:00
,31.1,-8.3,113.0,306.0,49,2025-12-12 13:00:00
,31.1,8.3,113.0,306.0,49,2025-12-12 14:00:00
,31.1,21.8,113.0,306.0,49,2025-12-12 15:00:00
,31.1,27.8,113.0,306.0,49,2025-12-12 16:00:00
,31.1,22.0,113.0,306.0,49,2025-12-12 17:00:00
,31.1,4.4,113.0,306.0,49,2025-12-12 18:00:00
,31.1,-20.7,113.0,306.0,49,2025-12-12 19:00:00
,31.1,-46.8,113.0,306.0,49,2025-12-12 20:00:00
,31.1,-68.2,113.0,306.0,49,2025-12-12 21:00:00
,31.1,-80.2,113.0,306.0,49,2025-12-12 22:00:00
,31.1,-80.9,113.0,306.0,49,2025-12-12 23:00:00
,31.1,-71.8,113.0,306.0,49,2025-12-13 00:00:00
,31.1,-57.2,113.0,306.0,49,2025-12-13 01:00:00
,31.1,-40.5,113.0,306.0,49,2025-12-13 02:00:00
,31.1,-23.3,113.0,306.0,49,2025-12-13 03:00:00
,31.1,-8.8,113.0,306.0,49,2025-12-13 04:00:00
,31.1,-2.2,113.0,306.0,49,2025-12-13 05:00:00
,31.1,-5.4,113.0,306.0,49,2025-12-13 06:00:00
,31.1,-15.7,113.0,306.0,49,2025-12-13 07:00:00
,31.1,-29.0,113.0,306.0,49,2025-12-13 08:00:00
,31.1,-41.4,113.0,306.0,49,2025-12-13 09:00:00
,31.1,-48.5,113.0,306.0,49,2025-12-13 10:00:00
,31.1,-47.0,113.0,306.0,49,2025-12-13 11:00:00
,31.1,-37.6,113.0,306.0,49,2025-12-13 12:00:00
,31.1,-24.5,113.0,306.0,49,2025-12-13 13:00:00
,31.1,-11.0,113.0,306.0,49,2025-12-13 14:00:00
,31.1,2.4,113.0,306.0,49,2025-12-13 15:00:00
,31.1,13.8,113.0,306.0,49,2025-12-13 16:00:00
,31.1,17.5,113.0,306.0,49,2025-12-13 17:00:00
,31.1,9.5,113.0,306.0,49,2025-12-13 18:00:00
,31.1,-8.8,113.0,306.0,49,2025-12-13 19:00:00
,31.1,-33.4,113.0,306.0,49,2025-12-13 20:00:00
,31.1,-59.4,113.0,306.0,49,2025-12-13 21:00:00
,31.1,-80.0,113.0,306.0,49,2025-12-13 22:00:00
,31.1,-88.8,113.0,306.0,49,2025-12-13 23:00:00
,31.1,-84.3,113.0,306.0,49,2025-12-14 00:00:00
,31.1,-71.3,113.0,306.0,49,2025-12-14 01:00:00
,31.1,-54.7,113.0,306.0,49,2025-12-14 02:00:00
,31.1,-35.8,113.0,306.0,49,2025-12-14 03:00:00
,31.1,-15.6,113.0,306.0,49,2025-12-14 04:00:00
,31.1,1.1,113.0,306.0,49,2025-12-14 05:00:00
,31.1,9.0,113.0,306.0,49,2025-12-14 06:00:00
,31.1,7.2,113.0,306.0,49,2025-12-14 07:00:00
,31.1,-2.4,113.0,306.0,49,2025-12-14 08:00:00
,31.1,-17.7,113.0,306.0,49,2025-12-14 09:00:00
,31.1,-33.6,113.0,306.0,49,2025-12-14 10:00:00
,31.1,-43.0,113.0,306.0,49,2025-12-14 11:00:00
,31.1,-42.4,113.0,306.0,49,2025-12-14 12:00:00
,31.1,-34.9,113.0,306.0,49,2025-12-14 13:00:00
,31.1,-25.2,113.0,306.0,49,2025-12-14 14:00:00
,31.1,-14.4,113.0,306.0,49,2025-12-14 15:00:00
,31.1,-2.4,113.0,306.0,49,2025-12-14 16:00:00
,31.1,7.2,113.0,306.0,49,2025-12-14 17:00:00
,31.1,8.3,113.0,306.0,49,2025-12-14 18:00:00
,31.1,-1.3,113.0,306.0,49,2025-12-14 19:00:00
,31.1,-20.4,113.0,306.0,49,2025-12-14 20:00:00
,31.1,-46.1,113.0,306.0,49,2025-12-14 21:00:00
,31.1,-72.7,113.0,306.0,49,2025-12-14 22:00:00
,31.1,-90.6,113.0,306.0,49,2025-12-14 23:00:00
,31.1,-94.1,113.0,306.0,49,2025-12-15 00:00:00
,31.1,-85.2,113.0,306.0,49,2025-12-15 01:00:00
,31.1,-69.8,113.0,306.0,49,2025-12-15 02:00:00
,31.1,-50.9,113.0,306.0,49,2025-12-15 03:00:00
,31.1,-29.1,113.0,306.0,49,2025-12-15 04:00:00
,31.1,-6.6,113.0,306.0,49,2025-12-15 05:00:00
,31.1,11.2,113.0,306.0,49,2025-12-15 06:00:00
,31.1,20.0,113.0,306.0,49,2025-12-15 07:00:00
,31.1,18.5,113.0,306.0,49,2025-12-15 08:00:00
,31.1,6.7,113.0,306.0,49,2025-12-15 09:00:00
,31.1,-12.1,113.0,306.0,49,2025-12-15 10:00:00
,31.1,-29.9,113.0,306.0,49,2025-12-15 11:00:00
,31.1,-39.1,113.0,306.0,49,2025-12-15 12:00:00
,31.1,-39.2,113.0,306.0,49,2025-12-15 13:00:00
,31.1,-34.1,113.0,306.0,49,2025-12-15 14:00:00
,31.1,-26.4,113.0,306.0,49,2025-12-15 15:00:00
,31.1,-16.2,113.0,306.0,49,2025-12-15 16:00:00
,31.1,-5.2,113.0,306.0,49,2025-12-15 17:00:00
,31.1,2.3,113.0,306.0,49,2025-12-15 18:00:00
,31.1,1.5,113.0,306.0,49,2025-12-15 19:00:00
,31.1,-9.9,113.0,306.0,49,2025-12-15 20:00:00
,31.1,-31.7,113.0,306.0,49,2025-12-15 21:00:00
,31.1,-59.8,113.0,306.0,49,2025-12-15 22:00:00
,31.1,-85.0,113.0,306.0,49,2025-12-15 23:00:00
,31.1,-98.2,113.0,306.0,49,2025-12-16 00:00:00
,31.1,-97.0,113.0,306.0,49,2025-12-16 01:00:00
,31.1,-85.2,113.0,306.0,49,2025-12-16 02:00:00
,31.1,-67.3,113.0,306.0,49,2025-12-16 03:00:00
,31.1,-45.5,113.0,306.0,49,2025-12-16 04:00:00
,31.1,-21.1,113.0,306.0,49,2025-12-16 05:00:00
,31.1,2.7,113.0,306.0,49,2025-12-16 06:00:00
,31.1,21.3,113.0,306.0,49,2025-12-16 07:00:00
,31.1,30.0,113.0,306.0,49,2025-12-16 08:00:00
,31.1,26.0,113.0,306.0,49,2025-12-16 09:00:00
,31.1,10.3,113.0,306.0,49,2025-12-16 10:00:00
,31.1,-10.6,113.0,306.0,49,2025-12-16 11:00:00
,31.1,-27.9,113.0,306.0,49,2025-12-16 12:00:00
,31.1,-36.9,113.0,306.0,49,2025-12-16 13:00:00
,31.1,-38.1,113.0,306.0,49,2025-12-16 14:00:00
,31.1,-33.9,113.0,306.0,49,2025-12-16 15:00:00
,31.1,-26.2,113.0,306.0,49,2025-12-16 16:00:00
,31.1,-16.3,113.0,306.0,49,2025-12-16 17:00:00
,31.1,-6.3,113.0,306.0,49,2025-12-16 18:00:00
,31.1,-0.2,113.0,306.0,49,2025-12-16 19:00:00
,31.1,-3.2,113.0,306.0,49,2025-12-16 20:00:00
,31.1,-18.6,113.0,306.0,49,2025-12-16 21:00:00
,31.1,-44.4,113.0,306.0,49,2025-12-16 22:00:00
,31.1,-73.0,113.0,306.0,49,2025-12-16 23:00:00
,31.1,-94.8,113.0,306.0,49,2025-12-17 00:00:00
,31.1,-103.4,113.0,306.0,49,2025-12-17 01:00:00
,31.1,-98.8,113.0,306.0,49,2025-12-17 02:00:00
,31.1,-84.0,113.0,306.0,49,2025-12-17 03:00:00
,31.1,-62.8,113.0,306.0,49,2025-12-17 04:00:00
,31.1,-38.3,113.0,306.0,49,2025-12-17 05:00:00
,31.1,-12.2,113.0,306.0,49,2025-12-17 06:00:00
,31.1,12.9,113.0,306.0,49,2025-12-17 07:00:00
,31.1,31.4,113.0,306.0,49,2025-12-17 08:00:00
,31.1,37.0,113.0,306.0,49,2025-12-17 09:00:00
,31.1,28.4,113.0,306.0,49,2025-12-17 10:00:00
,31.1,9.9,113.0,306.0,49,2025-12-17 11:00:00
,31.1,-11.0,113.0,306.0,49,2025-12-17 12:00:00
,31.1,-27.7,113.0,306.0,49,2025-12-17 13:00:00
,31.1,-36.8,113.0,306.0,49,2025-12-17 14:00:00
,31.1,-37.9,113.0,306.0,49,2025-12-17 15:00:00
,31.1,-33.1,113.0,306.0,49,2025-12-17 16:00:00
,31.1,-25.0,113.0,306.0,49,2025-12-17 17:00:00
,31.1,-15.2,113.0,306.0,49,2025-12-17 18:00:00
,31.1,-5.6,113.0,306.0,49,2025-12-17 19:00:00
,31.1,-1.2,113.0,306.0,49,2025-12-17 20:00:00
,31.1,-8.8,113.0,306.0,49,2025-12-17 21:00:00
,31.1,-29.6,113.0,306.0,49,2025-12-17 22:00:00
,31.1,-57.6,113.0,306.0,49,2025-12-17 23:00:00
,31.1,-84.3,113.0,306.0,49,2025-12-18 00:00:00
,31.1,-102.4,113.0,306.0,49,2025-12-18 01:00:00
,31.1,-107.4,113.0,306.0,49,2025-12-18 02:00:00
,31.1,-98.8,113.0,306.0,49,2025-12-18 03:00:00
,31.1,-80.0,113.0,306.0,49,2025-12-18 04:00:00
,31.1,-55.9,113.0,306.0,49,2025-12-18 05:00:00
,31.1,-29.4,113.0,306.0,49,2025-12-18 06:00:00
,31.1,-1.2,113.0,306.0,49,2025-12-18 07:00:00
,31.1,24.5,113.0,306.0,49,2025-12-18 08:00:00
,31.1,39.8,113.0,306.0,49,2025-12-18 09:00:00
,31.1,40.0,113.0,306.0,49,2025-12-18 10:00:00
,31.1,27.5,113.0,306.0,49,2025-12-18 11:00:00
,31.1,8.0,113.0,306.0,49,2025-12-18 12:00:00
,31.1,-13.0,113.0,306.0,49,2025-12-18 13:00:00
,31.1,-29.7,113.0,306.0,49,2025-12-18 14:00:00
,31.1,-38.0,113.0,306.0,49,2025-12-18 15:00:00
,31.1,-37.7,113.0,306.0,49,2025-12-18 16:00:00
,31.1,-32.0,113.0,306.0,49,2025-12-18 17:00:00
,31.1,-23.6,113.0,306.0,49,2025-12-18 18:00:00
,31.1,-13.3,113.0,306.0,49,2025-12-18 19:00:00
,31.1,-4.3,113.0,306.0,49,2025-12-18 20:00:00
,31.1,-4.1,113.0,306.0,49,2025-12-18 21:00:00
,31.1,-17.7,113.0,306.0,49,2025-12-18 22:00:00
,31.1,-42.1,113.0,306.0,49,2025-12-18 23:00:00
,31.1,-69.8,113.0,306.0,49,2025-12-19 00:00:00
,31.1,-94.0,113.0,306.0,49,2025-12-19 01:00:00
,31.1,-108.6,113.0,306.0,49,2025-12-19 02:00:00
,31.1,-108.9,113.0,306.0,49,2025-12-19 03:00:00
,31.1,-95.4,113.0,306.0,49,2025-12-19 04:00:00
,31.1,-72.9,113.0,306.0,49,2025-12-19 05:00:00
,31.1,-46.4,113.0,306.0,49,2025-12-19 06:00:00
,31.1,-17.3,113.0,306.0,49,2025-12-19 07:00:00
,31.1,12.3,113.0,306.0,49,2025-12-19 08:00:00
,31.1,35.4,113.0,306.0,49,2025-12-19 09:00:00
,31.1,45.0,113.0,306.0,49,2025-12-19 10:00:00
,31.1,40.2,113.0,306.0,49,2025-12-19 11:00:00
,31.1,25.2,113.0,306.0,49,2025-12-19 12:00:00
,31.1,4.3,113.0,306.0,49,2025-12-19 13:00:00
,31.1,-17.5,113.0,306.0,49,2025-12-19 14:00:00
,31.1,-33.3,113.0,306.0,49,2025-12-19 15:00:00
,31.1,-39.6,113.0,306.0,49,2025-12-19 16:00:00
,31.1,-37.9,113.0,306.0,49,2025-12-19 17:00:00
,31.1,-31.7,113.0,306.0,49,2025-12-19 18:00:00
,31.1,-22.2,113.0,306.0,49,2025-12-19 19:00:00
,31.1,-11.4,113.0,306.0,49,2025-12-19 20:00:00
,31.1,-5.3,113.0,306.0,49,2025-12-19 21:00:00
,31.1,-10.9,113.0,306.0,49,2025-12-19 22:00:00
,31.1,-28.9,113.0,306.0,49,2025-12-19 23:00:00
,31.1,-54.3,113.0,306.0,49,2025-12-20 00:00:00
,31.1,-80.7,113.0,306.0,49,2025-12-20 01:00:00
,31.1,-102.2,113.0,306.0,49,2025-12-20 02:00:00
,31.1,-111.9,113.0,306.0,49,2025-12-20 03:00:00
,31.1,-106.3,113.0,306.0,49,2025-12-20 04:00:00
,31.1,-88.1,113.0,306.0,49,2025-12-20 05:00:00
,31.1,-62.7,113.0,306.0,49,2025-12-20 06:00:00
,31.1,-33.3,113.0,306.0,49,2025-12-20 07:00:00
,31.1,-2.1,113.0,306.0,49,2025-12-20 08:00:00
,31.1,26.0,113.0,306.0,49,2025-12-20 09:00:00
,31.1,43.8,113.0,306.0,49,2025-12-20 10:00:00
,31.1,47.8,113.0,306.0,49,2025-12-20 11:00:00
,31.1,39.1,113.0,306.0,49,2025-12-20 12:00:00
,31.1,21.1,113.0,306.0,49,2025-12-20 13:00:00
,31.1,-2.2,113.0,306.0,49,2025-12-20 14:00:00
,31.1,-23.8,113.0,306.0,49,2025-12-20 15:00:00
,31.1,-37.5,113.0,306.0,49,2025-12-20 16:00:00
,31.1,-41.9,113.0,306.0,49,2025-12-20 17:00:00
,31.1,-39.2,113.0,306.0,49,2025-12-20 18:00:00
,31.1,-31.6,113.0,306.0,49,2025-12-20 19:00:00
,31.1,-21.0,113.0,306.0,49,2025-12-20 20:00:00
,31.1,-11.8,113.0,306.0,49,2025-12-20 21:00:00
,31.1,-10.2,113.0,306.0,49,2025-12-20 22:00:00
,31.1,-20.0,113.0,306.0,49,2025-12-20 23:00:00
,31.1,-39.9,113.0,306.0,49,2025-12-21 00:00:00
,31.1,-65.3,113.0,306.0,49,2025-12-21 01:00:00
,31.1,-90.2,113.0,306.0,49,2025-12-21 02:00:00
,31.1,-107.3,113.0,306.0,49,2025-12-21 03:00:00
,31.1,-110.7,113.0,306.0,49,2025-12-21 04:00:00
,31.1,-99.5,113.0,306.0,49,2025-12-21 05:00:00
,31.1,-77.5,113.0,306.0,49,2025-12-21 06:00:00
,31.1,-48.8,113.0,306.0,49,2025-12-21 07:00:00
,31.1,-17.1,113.0,306.0,49,2025-12-21 08:00:00
,31.1,13.4,113.0,306.0,49,2025-12-21 09:00:00
,31.1,37.2,113.0,306.0,49,2025-12-21 10:00:00
,31.1,49.8,113.0,306.0,49,2025-12-21 11:00:00
,31.1,48.9,113.0,306.0,49,2025-12-21 12:00:00
,31.1,35.6,113.0,306.0,49,2025-12-21 13:00:00
,31.1,13.5,113.0,306.0,49,2025-12-21 14:00:00
,31.1,-11.0,113.0,306.0,49,2025-12-21 15:00:00
,31.1,-31.1,113.0,306.0,49,2025-12-21 16:00:00
,31.1,-42.7,113.0,306.0,49,2025-12-21 17:00:00
,31.1,-45.5,113.0,306.0,49,2025-12-21 18:00:00
,31.1,-40.9,113.0,306.0,49,2025-12-21 19:00:00
,31.1,-31.5,113.0,306.0,49,2025-12-21 20:00:00
,31.1,-21.4,113.0,306.0,49,2025-12-21 21:00:00
,31.1,-15.2,113.0,306.0,49,2025-12-21 22:00:00
,31.1,-16.8,113.0,306.0,49,2025-12-21 23:00:00
,31.1,-28.5,113.0,306.0,49,2025-12-22 00:00:00
,31.1,-49.5,113.0,306.0,49,2025-12-22 01:00:00
,31.1,-74.6,113.0,306.0,49,2025-12-22 02:00:00
,31.1,-96.2,113.0,306.0,49,2025-12-22 03:00:00
,31.1,-107.4,113.0,306.0,49,2025-12-22 04:00:00
,31.1,-104.9,113.0,306.0,49,2025-12-22 05:00:00
,31.1,-89.2,113.0,306.0,49,2025-12-22 06:00:00
,31.1,-63.5,113.0,306.0,49,2025-12-22 07:00:00
,31.1,-32.3,113.0,306.0,49,2025-12-22 08:00:00
,31.1,-1.0,113.0,306.0,49,2025-12-22 09:00:00
,31.1,26.1,113.0,306.0,49,2025-12-22 10:00:00
,31.1,45.6,113.0,306.0,49,2025-12-22 11:00:00
,31.1,53.3,113.0,306.0,49,2025-12-22 12:00:00
,31.1,46.7,113.0,306.0,49,2025-12-22 13:00:00
,31.1,27.7,113.0,306.0,49,2025-12-22 14:00:00
,31.1,2.7,113.0,306.0,49,2025-12-22 15:00:00
,31.1,-21.5,113.0,306.0,49,2025-12-22 16:00:00
,31.1,-39.9,113.0,306.0,49,2025-12-22 17:00:00
,31.1,-49.4,113.0,306.0,49,2025-12-22 18:00:00
,31.1,-49.4,113.0,306.0,49,2025-12-22 19:00:00
,31.1,-42.1,113.0,306.0,49,2025-12-22 20:00:00
,31.1,-32.2,113.0,306.0,49,2025-12-22 21:00:00
,31.1,-23.7,113.0,306.0,49,2025-12-22 22:00:00
,31.1,-19.0,113.0,306.0,49,2025-12-22 23:00:00
,31.1,-21.6,113.0,306.0,49,2025-12-23 00:00:00
,31.1,-34.9,113.0,306.0,49,2025-12-23 01:00:00
,31.1,-56.9,113.0,306.0,49,2025-12-23 02:00:00
,31.1,-80.1,113.0,306.0,49,2025-12-23 03:00:00
,31.1,-96.8,113.0,306.0,49,2025-12-23 04:00:00
,31.1,-102.6,113.0,306.0,49,2025-12-23 05:00:00
